"['2013-11-06', '126.46', '127.32', '126.23', '127.13', '1911624', 'MMM', 123.61, 1.0285, 120.28, 1.057]"
"['2013-11-07', '127.15', '127.8799', '126.23', '126.41', '3188896', 'MMM', 123.96, 1.0198, 120.55, 1.0486]"
"['2013-11-08', '126.03', '128.02', '126.03', '127.99', '2234273', 'MMM', 124.32, 1.0295, 120.85, 1.0591]"
"['2013-11-11', '127.54', '128.169', '127.25', '127.95', '1751487', 'MMM', 124.65, 1.0265, 121.13, 1.0563]"
"['2013-11-12', '128.15', '128.59', '127.55', '128.36', '2428596', 'MMM', 125.08, 1.0262, 121.44, 1.057]"
"['2013-11-13', '127.86', '128.66', '127.43', '128.59', '2426280', 'MMM', 125.46, 1.0249, 121.72, 1.0564]"
"['2013-11-14', '128.97', '130.12', '128.8', '129.79', '2569809', 'MMM', 125.82, 1.0316, 122.01, 1.0638]"
"['2013-11-15', '129.15', '130.0', '128.98', '129.85', '2360393', 'MMM', 126.17, 1.0292, 122.31, 1.0616]"
"['2013-11-18', '129.91', '130.5', '129.775', '130.13', '2148174', 'MMM', 126.51, 1.0286, 122.58, 1.0616]"
"['2013-11-19', '130.02', '130.78', '129.92', '130.05', '2532503', 'MMM', 126.83, 1.0254, 122.83, 1.0588]"
"['2013-11-20', '129.5', '130.3', '128.55', '129.18', '2691794', 'MMM', 127.13, 1.0161, 123.04, 1.0499]"
"['2013-11-21', '129.69', '130.41', '129.59', '130.35', '1576647', 'MMM', 127.47, 1.0226, 123.28, 1.0573]"
"['2013-11-22', '130.36', '132.55', '129.82', '131.02', '1644799', 'MMM', 127.8, 1.0252, 123.53, 1.0606]"
"['2013-11-25', '131.8', '131.87', '130.94', '131.23', '2496334', 'MMM', 128.11, 1.0244, 123.77, 1.0603]"
"['2013-11-26', '131.45', '132.6358', '131.33', '132.15', '4229577', 'MMM', 128.46, 1.0287, 124.01, 1.0656]"
"['2013-11-27', '132.63', '133.65', '131.94', '133.5', '2433546', 'MMM', 128.89, 1.0358, 124.26, 1.0744]"
"['2013-11-29', '133.51', '134.16', '133.34', '133.51', '2029049', 'MMM', 129.28, 1.0327, 124.5, 1.0724]"
"['2013-12-02', '131.67', '132.0', '127.39', '127.68', '6901333', 'MMM', 129.37, 0.9869, 124.65, 1.0243]"
"['2013-12-03', '126.06', '127.39', '125.151', '126.6', '7865043', 'MMM', 129.38, 0.9785, 124.76, 1.0147]"
"['2013-12-04', '125.95', '127.59', '125.485', '126.46', '3455951', 'MMM', 129.4, 0.9773, 124.87, 1.0127]"
"['2013-12-05', '126.4', '127.65', '126.22', '126.83', '2842740', 'MMM', 129.38, 0.9803, 125.01, 1.0146]"
"['2013-12-06', '128.19', '128.8', '127.85', '128.61', '2886135', 'MMM', 129.49, 0.9932, 125.16, 1.0276]"
"['2013-12-09', '128.8', '129.18', '128.39', '128.57', '2064407', 'MMM', 129.52, 0.9927, 125.33, 1.0259]"
"['2013-12-10', '128.07', '128.53', '127.53', '127.55', '2353154', 'MMM', 129.5, 0.9849, 125.49, 1.0164]"
"['2013-12-11', '128.74', '129.66', '126.71', '126.77', '3897498', 'MMM', 129.42, 0.9795, 125.64, 1.009]"
"['2013-12-12', '126.63', '127.39', '125.98', '126.58', '2486721', 'MMM', 129.32, 0.9788, 125.78, 1.0064]"
"['2013-12-13', '126.65', '127.35', '125.98', '126.43', '1743444', 'MMM', 129.15, 0.9789, 125.94, 1.0039]"
"['2013-12-16', '126.77', '128.77', '126.47', '127.66', '2805302', 'MMM', 129.04, 0.9893, 126.11, 1.0123]"
"['2013-12-17', '130.42', '131.62', '129.98', '131.39', '6212275', 'MMM', 129.11, 1.0177, 126.36, 1.0398]"
"['2013-12-18', '131.4801', '135.81', '131.4801', '135.8', '5580201', 'MMM', 129.39, 1.0495, 126.73, 1.0716]"
"['2013-12-19', '135.06', '136.52', '134.73', '136.41', '4081024', 'MMM', 129.75, 1.0513, 127.11, 1.0732]"
